#stokes,freq,ind,real,imag
9,103000000000.00000000,0,20.69273160,0.73150520
9,103000000000.00000000,1,-0.86863580,-12.27525340
9,103000000000.00000000,2,1.32806570,-15.57072750
9,103000000000.00000000,3,-81.46626280,45.85478320
9,103000000000.00000000,4,-10.73764570,-0.60535990
9,103000000000.00000000,5,-0.90402430,1.19887480
9,103000000000.00000000,6,1.42129390,2.86414450
9,103000000000.00000000,7,-1.97997940,5.42428690
9,103000000000.00000000,8,-1.71164940,1.11475660
9,103000000000.00000000,9,0.85625430,6.43451090
9,103000000000.00000000,10,136.60562700,-80.68246170
9,103000000000.00000000,11,-0.50532360,-0.06890740
9,103000000000.00000000,12,-1.73748050,-0.27502200
9,103000000000.00000000,13,0.51758260,-1.10971490
9,103000000000.00000000,14,-0.09841240,0.15013260
9,103000000000.00000000,15,-0.14581400,-0.29711850
9,103000000000.00000000,16,-0.66944750,-1.39054840
9,103000000000.00000000,17,0.41140390,-0.25124470
9,103000000000.00000000,18,-0.26442100,-1.45359050
9,103000000000.00000000,19,0.31983760,5.37470730
9,103000000000.00000000,20,0.13604810,0.09169130
9,103000000000.00000000,21,34.10474530,-22.11683920
9,103000000000.00000000,22,2.38538200,-0.41550670
9,103000000000.00000000,23,10.13159590,-6.17188770
9,103000000000.00000000,24,0.66536090,0.82465300
9,103000000000.00000000,25,-0.40084330,-0.41394560
9,103000000000.00000000,26,-0.68662080,-0.18469800
9,103000000000.00000000,27,0.13468940,0.07048370
9,103000000000.00000000,28,0.02589230,-0.39528700
9,103000000000.00000000,29,0.03920470,0.17682990
9,103000000000.00000000,30,0.00790850,0.20164750
9,103000000000.00000000,31,0.40992080,0.98232300
9,103000000000.00000000,32,0.04732320,0.33141750
9,103000000000.00000000,33,0.19063270,0.47617520
9,103000000000.00000000,34,-0.04839670,-0.04926180
9,103000000000.00000000,35,-0.64423570,-4.05030880
9,103000000000.00000000,36,-2.81033530,2.10937710
9,103000000000.00000000,37,2.14343340,-1.47248290
9,103000000000.00000000,38,-1.43924000,1.04132350
9,103000000000.00000000,39,1.64532560,-1.15048780
9,103000000000.00000000,40,-1.66881470,-0.30827390
9,103000000000.00000000,41,0.02600990,0.47397000
9,103000000000.00000000,42,1.34527540,0.05218010
9,103000000000.00000000,43,0.07707170,0.00827830
9,103000000000.00000000,44,-0.37908990,0.01545600
9,103000000000.00000000,45,0.03654220,0.13829500
9,103000000000.00000000,46,-0.12286140,0.39483910
9,103000000000.00000000,47,0.17184680,-0.15032030
9,103000000000.00000000,48,-0.09288310,-0.15810720
9,103000000000.00000000,49,0.01514130,0.32088650
9,103000000000.00000000,50,-0.10577210,-0.00597030
9,103000000000.00000000,51,0.18240240,0.51710650
9,103000000000.00000000,52,0.04872260,-0.07840430
9,103000000000.00000000,53,-0.12415210,-0.80902480
9,103000000000.00000000,54,0.21570100,1.68915780
9,103000000000.00000000,55,0.04433340,-0.11971570
9,103000000000.00000000,56,-0.08463280,-0.13518920
9,103000000000.00000000,57,-0.14569810,0.04003040
9,103000000000.00000000,58,-0.04205910,-0.02812500
9,103000000000.00000000,59,0.01112680,0.11932540
9,103000000000.00000000,60,1.36675140,-0.01992130
9,103000000000.00000000,61,0.13245370,-0.20053530
9,103000000000.00000000,62,-0.85664460,-0.16001390
9,103000000000.00000000,63,-0.17122920,-0.00850640
9,103000000000.00000000,64,0.96040120,0.07965010
9,103000000000.00000000,65,0.09072740,0.03831840
9,103000000000.00000000,66,1.00000000,1.00000000
10,103000000000.00000000,0,-0.86755930,-0.12997380
10,103000000000.00000000,1,0.58761860,1.24347290
10,103000000000.00000000,2,-0.42536110,-2.33190620
10,103000000000.00000000,3,6.01792030,8.04504380
10,103000000000.00000000,4,0.26307180,0.10933240
10,103000000000.00000000,5,2.62176260,-1.66210110
10,103000000000.00000000,6,-0.69895770,-0.87599970
10,103000000000.00000000,7,-0.09421680,-0.44142060
10,103000000000.00000000,8,-0.21641450,-0.96223120
10,103000000000.00000000,9,0.22657040,1.67222930
10,103000000000.00000000,10,-11.46365110,-14.29925070
10,103000000000.00000000,11,0.10827080,1.45009860
10,103000000000.00000000,12,0.02621710,0.04359730
10,103000000000.00000000,13,-2.91999000,1.98132350
10,103000000000.00000000,14,-0.12367070,0.20131280
10,103000000000.00000000,15,0.01349120,0.10483330
10,103000000000.00000000,16,0.46988540,0.88214520
10,103000000000.00000000,17,-0.03938680,-0.22302090
10,103000000000.00000000,18,-0.18358800,-0.59165160
10,103000000000.00000000,19,0.77400380,2.22533030
10,103000000000.00000000,20,0.04062640,0.03223230
10,103000000000.00000000,21,-3.07182140,-2.50223430
10,103000000000.00000000,22,0.26450770,-0.83046940
10,103000000000.00000000,23,-0.86456190,-0.95936410
10,103000000000.00000000,24,0.07090000,-0.13897270
10,103000000000.00000000,25,1.29205260,-1.11161940
10,103000000000.00000000,26,0.04691370,-0.24602790
10,103000000000.00000000,27,-0.12001240,-0.02158270
10,103000000000.00000000,28,-0.09870480,-0.01688760
10,103000000000.00000000,29,-0.00320350,-0.14714890
10,103000000000.00000000,30,-0.12817960,-0.46443520
10,103000000000.00000000,31,-0.01041130,0.03196220
10,103000000000.00000000,32,-0.06817830,-0.20690040
10,103000000000.00000000,33,-0.14358950,0.23304460
10,103000000000.00000000,34,-0.12236400,0.02771830
10,103000000000.00000000,35,-0.35767750,-1.42210450
10,103000000000.00000000,36,0.28949410,0.16997530
10,103000000000.00000000,37,-0.33420800,-0.01859070
10,103000000000.00000000,38,-0.06326530,0.07487900
10,103000000000.00000000,39,-0.16407130,-0.06709600
10,103000000000.00000000,40,0.05652600,0.10662250
10,103000000000.00000000,41,-0.34898120,0.55119330
10,103000000000.00000000,42,-0.05349200,0.12175430
10,103000000000.00000000,43,0.14832690,0.00365020
10,103000000000.00000000,44,0.10433280,-0.03664530
10,103000000000.00000000,45,0.01008110,0.00521760
10,103000000000.00000000,46,0.07999860,0.00551440
10,103000000000.00000000,47,-0.03957720,0.06832120
10,103000000000.00000000,48,0.09627660,0.18484800
10,103000000000.00000000,49,-0.07411890,-0.04886560
10,103000000000.00000000,50,0.01775600,0.06093340
10,103000000000.00000000,51,0.16904570,0.10962040
10,103000000000.00000000,52,0.10403200,-0.06653070
10,103000000000.00000000,53,-0.07335820,-0.29140830
10,103000000000.00000000,54,0.16017010,0.55844520
10,103000000000.00000000,55,-0.00616100,-0.01898740
10,103000000000.00000000,56,0.02061080,-0.05007180
10,103000000000.00000000,57,0.04851740,-0.04851060
10,103000000000.00000000,58,0.08956350,0.01153730
10,103000000000.00000000,59,0.02830710,0.06742720
10,103000000000.00000000,60,-0.03864850,-0.01318020
10,103000000000.00000000,61,0.00594660,-0.20370520
10,103000000000.00000000,62,0.04223100,-0.00892320
10,103000000000.00000000,63,-0.07099880,-0.03375420
10,103000000000.00000000,64,-0.09340550,0.02218810
10,103000000000.00000000,65,0.03506380,-0.01674390
10,103000000000.00000000,66,1.00000000,1.00000000
11,103000000000.00000000,0,-0.54251540,-0.07998630
11,103000000000.00000000,1,0.66520280,0.87435350
11,103000000000.00000000,2,-0.41576460,0.03978760
11,103000000000.00000000,3,6.38713870,-3.34837750
11,103000000000.00000000,4,0.53147430,0.15065390
11,103000000000.00000000,5,3.47924700,-1.54461270
11,103000000000.00000000,6,-0.71671360,-0.99514590
11,103000000000.00000000,7,-0.23186850,-0.50998580
11,103000000000.00000000,8,0.73238100,-0.91312280
11,103000000000.00000000,9,-0.89572420,0.64681720
11,103000000000.00000000,10,-11.02656240,6.44167600
11,103000000000.00000000,11,0.58647810,-0.15243490
11,103000000000.00000000,12,-0.05508230,0.02357190
11,103000000000.00000000,13,-3.08696790,1.90579400
11,103000000000.00000000,14,-0.10029210,0.24602000
11,103000000000.00000000,15,0.05878610,0.07372820
11,103000000000.00000000,16,0.42298530,0.84207600
11,103000000000.00000000,17,0.01553200,-0.23735290
11,103000000000.00000000,18,0.00644160,-0.43303370
11,103000000000.00000000,19,0.22034160,1.79132670
11,103000000000.00000000,20,0.04771080,0.01503470
11,103000000000.00000000,21,-1.93025270,1.66807700
11,103000000000.00000000,22,-0.20693590,-0.04283110
11,103000000000.00000000,23,-0.73751100,0.47690490
11,103000000000.00000000,24,-0.01517490,-0.16611690
11,103000000000.00000000,25,1.24287900,-1.17657910
11,103000000000.00000000,26,0.03331830,-0.32942500
11,103000000000.00000000,27,-0.16686890,-0.02288180
11,103000000000.00000000,28,0.01825180,-0.01150570
11,103000000000.00000000,29,0.08632300,-0.05429410
11,103000000000.00000000,30,-0.14163650,-0.31629040
11,103000000000.00000000,31,-0.02247720,0.17485970
11,103000000000.00000000,32,0.02923250,-0.40094570
11,103000000000.00000000,33,-0.33826830,-0.02568050
11,103000000000.00000000,34,-0.09386050,-0.00218980
11,103000000000.00000000,35,0.22564090,-0.93043070
11,103000000000.00000000,36,0.15494830,-0.14811210
11,103000000000.00000000,37,-0.20908580,0.15682100
11,103000000000.00000000,38,0.00137960,-0.08883720
11,103000000000.00000000,39,-0.07758870,0.09045440
11,103000000000.00000000,40,-0.00130230,0.07305170
11,103000000000.00000000,41,-0.51403660,0.62545170
11,103000000000.00000000,42,-0.06271210,0.19358360
11,103000000000.00000000,43,0.15199360,-0.01323290
11,103000000000.00000000,44,0.07744110,0.00967550
11,103000000000.00000000,45,0.03637800,-0.03037190
11,103000000000.00000000,46,0.04340570,0.01580650
11,103000000000.00000000,47,-0.13949440,0.03820950
11,103000000000.00000000,48,0.09789320,0.16439510
11,103000000000.00000000,49,-0.07106850,-0.03277010
11,103000000000.00000000,50,0.07803420,-0.00041950
11,103000000000.00000000,51,0.13599180,0.18068240
11,103000000000.00000000,52,0.04406650,-0.01708500
11,103000000000.00000000,53,0.04923370,-0.19099740
11,103000000000.00000000,54,-0.06537350,0.37337850
11,103000000000.00000000,55,-0.02774090,0.00780180
11,103000000000.00000000,56,-0.03981750,-0.02035150
11,103000000000.00000000,57,0.02863110,0.01445720
11,103000000000.00000000,58,0.06918960,-0.00382020
11,103000000000.00000000,59,-0.00997850,-0.03688970
11,103000000000.00000000,60,-0.02622480,-0.00636120
11,103000000000.00000000,61,0.08888530,-0.24600020
11,103000000000.00000000,62,0.04569130,-0.03451650
11,103000000000.00000000,63,-0.05304540,-0.02350730
11,103000000000.00000000,64,-0.05562170,-0.01628710
11,103000000000.00000000,65,-0.03257420,-0.01749770
11,103000000000.00000000,66,1.00000000,1.00000000
12,103000000000.00000000,0,20.46891800,0.94782930
12,103000000000.00000000,1,-1.77616100,-13.84705060
12,103000000000.00000000,2,0.43198550,-17.11473850
12,103000000000.00000000,3,-3.19512220,-12.70648210
12,103000000000.00000000,4,-10.71157820,-0.52411910
12,103000000000.00000000,5,-0.92142270,1.27881230
12,103000000000.00000000,6,0.69090430,0.90165230
12,103000000000.00000000,7,-1.23301900,6.16116040
12,103000000000.00000000,8,-0.95533170,0.91349110
12,103000000000.00000000,9,1.59706550,9.66838120
12,103000000000.00000000,10,2.18649920,22.77541540
12,103000000000.00000000,11,-5.59678680,3.48343860
12,103000000000.00000000,12,-1.56207570,-0.43359830
12,103000000000.00000000,13,0.49730250,-1.12891400
12,103000000000.00000000,14,0.44797360,-0.26059390
12,103000000000.00000000,15,-0.08314180,-0.27875390
12,103000000000.00000000,16,0.04748870,0.23223100
12,103000000000.00000000,17,0.38033980,-0.04796980
12,103000000000.00000000,18,-0.61004450,-1.62292710
12,103000000000.00000000,19,-0.45707050,4.50778810
12,103000000000.00000000,20,0.00329480,-0.04741900
12,103000000000.00000000,21,-6.46379620,9.22433740
12,103000000000.00000000,22,2.71709540,-1.43569790
12,103000000000.00000000,23,-0.52406280,2.04445640
12,103000000000.00000000,24,0.61629780,0.98708400
12,103000000000.00000000,25,-0.20018840,-0.36111160
12,103000000000.00000000,26,-1.04170490,-0.14449380
12,103000000000.00000000,27,-0.10424390,0.09689810
12,103000000000.00000000,28,-0.05238570,-0.20573260
12,103000000000.00000000,29,0.00631390,0.18209710
12,103000000000.00000000,30,-0.42333460,-0.57725760
12,103000000000.00000000,31,0.33771740,0.81806350
12,103000000000.00000000,32,0.43683330,-0.29894450
12,103000000000.00000000,33,0.31877700,1.58283380
12,103000000000.00000000,34,-0.09770850,0.15958340
12,103000000000.00000000,35,-0.36482950,-4.95120550
12,103000000000.00000000,36,1.03060440,-0.95211610
12,103000000000.00000000,37,-0.75351390,0.92169840
12,103000000000.00000000,38,0.44761050,-0.19633800
12,103000000000.00000000,39,-0.58092730,0.59259830
12,103000000000.00000000,40,-1.70304240,-0.43619370
12,103000000000.00000000,41,-0.23582340,0.43459280
12,103000000000.00000000,42,1.46349470,0.12754810
12,103000000000.00000000,43,0.33213880,0.07102310
12,103000000000.00000000,44,-0.37728630,-0.06002630
12,103000000000.00000000,45,0.12624700,0.12021760
12,103000000000.00000000,46,-0.03228340,0.28619390
12,103000000000.00000000,47,0.08488870,-0.22050260
12,103000000000.00000000,48,0.16656510,0.24552730
12,103000000000.00000000,49,0.08170400,0.50197870
12,103000000000.00000000,50,-0.17451360,0.34599130
12,103000000000.00000000,51,0.01293090,0.19808790
12,103000000000.00000000,52,0.18605390,-0.25501000
12,103000000000.00000000,53,-0.08250650,-0.98214660
12,103000000000.00000000,54,0.14228770,2.03699120
12,103000000000.00000000,55,-0.00973790,-0.02233310
12,103000000000.00000000,56,-0.03209920,-0.11585690
12,103000000000.00000000,57,0.04298390,-0.11532800
12,103000000000.00000000,58,0.03049120,-0.05528050
12,103000000000.00000000,59,0.14563170,-0.15309500
12,103000000000.00000000,60,1.39495550,-0.01382570
12,103000000000.00000000,61,0.30016120,-0.19848920
12,103000000000.00000000,62,-0.97369480,-0.12684210
12,103000000000.00000000,63,-0.26567200,-0.08740840
12,103000000000.00000000,64,0.92472770,0.12807660
12,103000000000.00000000,65,0.08162230,0.04263590
12,103000000000.00000000,66,1.00000000,1.00000000
